gene,avg_rank_metric,avg_log2FC
RPL4,-0.005460405299295994,-0.030004052045020956
RNMT,-0.005492693845592047,-0.030884309457104166
KPNB1,-0.005494458019610405,-0.030453309767387866
WASF2,-0.005553372019790578,-0.03347553771139707
VPS13B,-0.0055644497084420316,-0.03138711108246127
CALM3,-0.005576361880976112,-0.031177721559259585
MECP2,-0.005594493458999424,-0.029525156100442488
RAD23A,-0.00562255112924012,-0.03153532171874443
ZCRB1,-0.005662376359012749,-0.036032093637763815
SPG21,-0.005670363389093513,-0.0260384291087901
ETFA,-0.0056747889224032285,-0.031308486591705355
RBM8A,-0.00567823301102378,-0.030580818724108172
STAG3L5P-PVRIG2P-PILRB,-0.0056953550053472695,-0.029447359662199378
RNF19A,-0.005703702554090729,-0.02514489374451002
MCL1,-0.005725325358593805,-0.026750155378107852
BANF1,-0.005762477540093337,-0.032105972009166234
RPS18P9,-0.00579738514997427,-0.028894749510143748
STK17A,-0.005829734010005997,-0.030415722966573046
HNRNPA0,-0.005837779566722069,-0.03135396215818407
CYFIP2,-0.005846752691232659,-0.03476243114224397
HTT,-0.005867357318257008,-0.03137470224901446
RSBN1L,-0.005869460915252181,-0.030308912722824235
PHC3,-0.0059012271285728045,-0.030466566038268413
METAP2,-0.005914205921930411,-0.035343360357727234
NPC2,-0.0059187586076797465,-0.03401684180963408
AGA,-0.005930584619684802,-0.03074619771337841
ARFGEF1,-0.005967247086777726,-0.031013782103480225
SHFM1,-0.005967533999389843,-0.030206944611715438
TOMM7,-0.005968861526181608,-0.03183126902862174
ZNF410,-0.005990910910988807,-0.029523522986843027
CHM,-0.0060259673279981244,-0.02942079555591663
EMC10,-0.006032219399032748,-0.032454056812192336
ACAA1,-0.006048142136416266,-0.0318542776034268
FOXP1,-0.006053597097588223,-0.03222762450963049
GRIPAP1,-0.006094303246772831,-0.02830658411488055
NOP10,-0.006102843674749695,-0.03067762301141652
IVNS1ABP,-0.006112457577937216,-0.027229963897012363
METTL8,-0.006121382059718011,-0.026182677279218167
BCL2L12,-0.006128104398159457,-0.03336568645359429
KLHL18,-0.006128955450057172,-0.02813498363536465
MGST3,-0.006144300624646658,-0.031246957910750727
PNPLA2,-0.006153609649673573,-0.03083058328385218
PLGRKT,-0.006157280887179908,-0.03320190129539231
SMIM11,-0.006160305766154683,-0.03319860022773646
PIGBOS1,-0.006175564857045808,-0.027937928433507817
PFDN1,-0.006181445908969783,-0.034587330131421457
SLC9A8,-0.006194390571274976,-0.032895607357759524
HMGN1,-0.006215032218061393,-0.03413109027928288
CCDC107,-0.006225565733866481,-0.03192931237219315
EPC1,-0.006263810932225571,-0.03385716944268955
TM7SF3,-0.006295516918648184,-0.026653476344873358
RSL1D1,-0.006333611431298221,-0.03447565446858235
ZNF207,-0.006339448506392735,-0.034316380537043674
C8orf76,-0.006354437092961445,-0.03099725535474869
SAFB,-0.006390815582485734,-0.03385402318594602
TMC6,-0.006414267654231582,-0.03253222965710026
RP9,-0.006431626420281592,-0.033359163426627376
DDOST,-0.006442611285775248,-0.03355494120127396
SART1,-0.00645517205168694,-0.03265367523922627
PDCD4,-0.006468843479316706,-0.03264306427196067
REXO4,-0.006494422075716978,-0.030571819456847057
MED28,-0.006511929136589074,-0.03335385751716428
DHX38,-0.0065301624440902975,-0.03108292017431388
HECTD1,-0.006602351309785019,-0.03670771092881842
TMEM141,-0.006630874071159476,-0.03555264600504822
H3F3A,-0.006680201753007178,-0.030307303710257017
YTHDC1,-0.006709714331512837,-0.0360694421615449
ADPRM,-0.006748180488260686,-0.02935540386991476
ZNF33B,-0.006775767651345071,-0.03445917746619664
SF3B4,-0.006782653055687456,-0.033783626882075236
TMEM259,-0.0068279096997568844,-0.02702632486057554
FKBP1A,-0.006830993100718037,-0.03357614674570489
DPM3,-0.006840283564623389,-0.03530575039849723
VPS4A,-0.006896342283627252,-0.029765458315465447
CD44,-0.006901141813466089,-0.032773181596860844
CYCS,-0.006906568186939462,-0.0315073123043747
TRAFD1,-0.006906580903772702,-0.03339940808615498
NBPF12,-0.006940173352323181,-0.03381389271690914
FGFR1OP2,-0.006948201365522732,-0.032221169673583475
PRRC2A,-0.006986766343881431,-0.03343328440264541
G3BP2,-0.007016870463260494,-0.03351627202978367
SNX27,-0.007026951137552711,-0.027929602921257658
MAX,-0.007079811819426645,-0.0347536418044588
CMC2,-0.0070939957059833955,-0.03321061697550894
ARID5A,-0.007094921923348318,-0.033867119328529705
FAM129A,-0.0070957798985631995,-0.02965321575074852
HBS1L,-0.007146589194611769,-0.03564806149043997
LOC101929786,-0.007149366630627139,-0.029438491047347054
TRAM1,-0.007185554943701091,-0.034407536453105826
ITGAE,-0.007196737241354126,-0.030546202777396374
GTF2B,-0.0072054413565154525,-0.033890308034747886
SUPT7L,-0.007325168948715334,-0.03600598230242341
DDIT3,-0.007375370347357351,-0.026554981457138537
H2AFZ,-0.007401108448749782,-0.03349427246036455
EIF3F,-0.007416102872480614,-0.03768406299742457
NCR3,-0.007435352199519262,-0.039565446902141435
SF3A1,-0.0074453250334880925,-0.03702629835146379
STX10,-0.007475894864719076,-0.035641491494441936
SERBP1,-0.007483630396305132,-0.036225403449061194
ERN1,-0.007488142823640275,-0.03025473877710346
PPP1R10,-0.007495723702988448,-0.031153414153196026
HERC3,-0.007539274018936722,-0.03333771844989381
ISOC1,-0.007640912943355477,-0.03137474068756887
TARP,-0.007706870955877364,-0.03834919017727754
ATHL1,-0.007746329387545232,-0.03576541081577187
NDUFS7,-0.007749338622815718,-0.03708707327602469
TRMT2A,-0.007768658156457511,-0.03348486872353981
HADHB,-0.007781466282119446,-0.034400445197020124
C20orf24,-0.007789589833420882,-0.03540093995129142
C1orf162,-0.00782420219099089,-0.0405488085134142
ITSN2,-0.007834015650047562,-0.03684100715867236
CMIP,-0.007839227868006577,-0.03524386220526406
TSPYL2,-0.007877421773575932,-0.03220614259399045
DCAF13,-0.008026106294865035,-0.03950652549006308
NPRL2,-0.008053737548349841,-0.03788878599267237
ANAPC15,-0.008065636738718414,-0.0399802660234819
GALT,-0.008081804884362696,-0.03604849329478343
TRAF1,-0.00810862354714746,-0.02879226325570159
HUS1,-0.008110792514177928,-0.03582035427830793
SAT2,-0.008130593822232806,-0.03785671405759806
CCDC109B,-0.008193359918973232,-0.03709435962743202
BAG1,-0.00821610639944725,-0.03640928445096763
SIPA1,-0.008240632565833442,-0.03344730515410503
LINC00963,-0.008276538602447684,-0.02804710281518353
SNX6,-0.008284038415021615,-0.037479945858351155
DHX36,-0.008292984569074367,-0.03447888428549591
MAPKAPK3,-0.008347449478973729,-0.03691121544745961
RPS19BP1,-0.008373903800828001,-0.03801402278190219
ERGIC2,-0.008385958041460709,-0.0328748871641238
TYMP,-0.008400957124350428,-0.030146332469953952
DLGAP1-AS1,-0.008409023867403543,-0.03227235031082844
SERPINB6,-0.008413477098169628,-0.043993399395140395
ITK,-0.008438932924140203,-0.03016792155711773
SMARCA5,-0.008439130528644407,-0.03673883788670331
ARSG,-0.008460285545579234,-0.03708423333690532
DENND4A,-0.00847016098219316,-0.03795424054056378
FLT3LG,-0.008496089024733738,-0.03747651485258559
RNF126,-0.008513906597286269,-0.036476539775702074
MEA1,-0.008527627096969364,-0.037916202286512816
AK2,-0.008529559558964209,-0.03675388457686662
PDK3,-0.00853526975493134,-0.035852456365233945
TVP23B,-0.008551339659089859,-0.03129729306641948
CTBP1,-0.008598706818097246,-0.040032373952873734
ZNHIT3,-0.00868172248093797,-0.03730556009087713
PRR7,-0.008688154001643716,-0.033773446279879084
CNOT7,-0.008699962484417996,-0.03972003504633471
LTB4R2,-0.00873467696715804,-0.03131523101145651
C15orf40,-0.00873709109878738,-0.03995496938201688
TMEM204,-0.00874228265701649,-0.03908558733311891
BCCIP,-0.008794953383325537,-0.04293089064697025
TANGO2,-0.008820759302153562,-0.03628945596825866
TMED10,-0.008831416117759951,-0.03883702217736967
MED31,-0.008862785585932455,-0.032118181125325544
BRD9,-0.008922968965162231,-0.03668526734252984
FARS2,-0.008983229139386721,-0.034031226506861204
C1orf86,-0.009009496930903601,-0.03747996319289849
SMIM4,-0.009050463955951285,-0.038432870854272674
SDR39U1,-0.00906724140633594,-0.04054242077064605
RBM22,-0.009087661153620882,-0.03846007611931289
TMEM243,-0.00912029648787808,-0.036899216737422746
FAM32A,-0.009121619408009879,-0.03966151304411522
GRAMD1A,-0.009134764210595621,-0.02831862410163469
PNP,-0.009181773773952694,-0.032727868720261843
BAZ1A,-0.009196118368117371,-0.04037885005283595
EEF1B2,-0.00922832277965389,-0.037819777342151195
HIF1A,-0.009240872284571055,-0.03515824984035069
EIF4B,-0.009290082311830525,-0.04090788370030884
DCAF7,-0.009292569243928494,-0.037177511926306035
SYNCRIP,-0.009339176902060832,-0.039269340722088965
LSM14A,-0.009379342587557802,-0.04009611326227523
RNF138,-0.009383379491452999,-0.03724216660932359
ALG13,-0.009392981402557886,-0.0364430007876771
SKIL,-0.00940165936612859,-0.02952956521372277
TM2D1,-0.009408232896024236,-0.035872049712173865
XAF1,-0.0094117870017743,-0.04195129229530899
BIRC3,-0.009412179421451174,-0.03057502016122843
SLC25A3,-0.009475390135685902,-0.039812017554224595
TOX4,-0.009532666595761654,-0.04015350801928094
MGMT,-0.009539165208741549,-0.04054034115974811
MEPCE,-0.009552007535619215,-0.03255917556158427
PRMT1,-0.009582983446202368,-0.03900427644310657
RPS13,-0.009618541844832108,-0.03290159000164488
NECAP1,-0.009643346711265034,-0.0328079411610354
MAP3K8,-0.009677538801189788,-0.04344048042532363
ASB16-AS1,-0.009694760101058585,-0.03653623659783706
IFI30,-0.009707525344822837,-0.042210256996095256
PIP4K2A,-0.009713796326514432,-0.04284212553002613
UQCC2,-0.009726270314765044,-0.034778309989105825
MAN1B1,-0.009730569519863369,-0.0386575928589086
KMT2E,-0.009749761642726965,-0.04256641210942235
SURF4,-0.009820310369247437,-0.038111464810926615
DCXR,-0.009886365339437998,-0.03913445583722196
MAPKAPK5,-0.009962093878082027,-0.03899304316633126
PPWD1,-0.009988624464481245,-0.03803424069591158
CSNK1D,-0.010006471088006414,-0.0360868716215903
RPL37,-0.010010584299367957,-0.033673978974436775
RSL24D1,-0.010015046509547076,-0.04323734385530409
SAMM50,-0.010034270541644987,-0.042510360556515414
BUB3,-0.010036518687841162,-0.03842040573841335
ARID4B,-0.010115222523421027,-0.041376635769141974
ANO9,-0.010159240868902247,-0.031423152033926045
KMT2C,-0.010258226957532098,-0.040082099394373176
VDAC1,-0.010269997800146199,-0.039058563821171816
LAMTOR2,-0.010280519062751821,-0.04284421288874344
MAPRE1,-0.010319617654043253,-0.04037521856623354
MAT2A,-0.010325269671474693,-0.03313601501688509
GHITM,-0.010336555598791968,-0.043936821908039804
MIF,-0.010346545046208027,-0.04056466400572304
PARN,-0.010419540616582908,-0.04089205906435991
PABPC4,-0.010443286492408251,-0.03530685369723039
LINC00674,-0.010574674318547127,-0.04099716711157255
PRKAR2A,-0.01069571010544285,-0.0430298961306809
DBNL,-0.01070402410542678,-0.04431837166326356
GSTO1,-0.010709068051939425,-0.03962188245108988
MCFD2,-0.010722970445575004,-0.0402429739986899
AURKAIP1,-0.010786511858325134,-0.04332961990889618
PPCDC,-0.010795172902010637,-0.03941675465107846
SEPT7P2,-0.010950519863004809,-0.04266338051504537
SIGMAR1,-0.010980082235989754,-0.040145066004512724
PLIN2,-0.010994643236166052,-0.037766364941381136
SBDSP1,-0.011060031510879557,-0.04324347124906949
CNST,-0.01108371819164634,-0.0420245178758649
LMBR1L,-0.011148017807433044,-0.03755828637776113
SMARCE1,-0.011159816603023783,-0.04587942499520197
IFITM2,-0.01116337861825803,-0.04417883300952091
ZNF511,-0.01116356186436356,-0.04313158115601397
IWS1,-0.011166169120486699,-0.04015690508284105
HOTAIRM1,-0.011204319153645002,-0.049925173850312116
C20orf27,-0.011223655725922226,-0.04147567843009438
STK4,-0.011236043035599262,-0.04172808723069628
PRKCH,-0.01128224812360952,-0.043004549841738134
SNHG6,-0.011429447711848019,-0.04482751356259277
SNRPE,-0.01144414123644873,-0.044749863763373046
SSR3,-0.011505683732506879,-0.04183741118676254
CCDC12,-0.011523373791440087,-0.04581283892945072
ARF3,-0.011537363737349838,-0.04208847150973488
LTBP3,-0.0115626851614416,-0.03941308270109236
DDX24,-0.011566371607153464,-0.043950528793476405
SMIM3,-0.011602768450008565,-0.02892565897178053
SSBP1,-0.011615736433194006,-0.046699885558909686
LOC100507412,-0.011680007354613263,-0.048057607105422506
DEDD2,-0.011685968434367144,-0.041741240345848724
GIMAP2,-0.011732182695258617,-0.040241645469961854
GTF3C6,-0.011763449442572817,-0.0475617914384019
ZNF720,-0.011812984190265186,-0.04225419869043565
GADD45B,-0.0118686406932253,-0.03495635148045725
POLE4,-0.011981881562212802,-0.0447009563553809
FAM127B,-0.01200264905810585,-0.04267347202013365
FOPNL,-0.01204788224096864,-0.04064020582310456
RCOR3,-0.012127285474013864,-0.0387649113701651
TNIP2,-0.012139042563430938,-0.03857133193897321
MFNG,-0.012182014685930527,-0.045302191225939335
FOXN2,-0.01220967261779733,-0.04078652652885824
SLC30A7,-0.012232021330223998,-0.039031220611241764
IDI1,-0.012278673646907014,-0.042426275839598945
STX8,-0.012326653371509977,-0.0455174598606267
EHBP1L1,-0.012336642959821894,-0.03662126889855843
ADAR,-0.012359023291951671,-0.045442423222654016
ACTR1B,-0.012359931561965146,-0.04154321181213539
ME2,-0.012415396286808643,-0.04233120366379112
THOC7,-0.012428479161622022,-0.05003348827301827
SUPT20H,-0.012429424860060856,-0.04387347608483806
PPP1CB,-0.012486370161410108,-0.04179366144088452
CYB5D2,-0.012519178899907531,-0.041017591793568134
TMUB2,-0.012627835871098999,-0.04003580661920341
SRSF2,-0.012666409680488872,-0.04116243954242021
LINC00339,-0.012696100457974587,-0.04440962144273478
COMTD1,-0.012714412976501801,-0.0427827476314909
CCDC9,-0.012723484759067528,-0.038144475233111284
ZMAT2,-0.012846621988184528,-0.04654572380442227
RNFT1,-0.012850569049525017,-0.04638168601327321
TMEM116,-0.012867971176581262,-0.03868484261155989
SEC61B,-0.012895093501024371,-0.04701255438110437
FUNDC2,-0.01290972928813459,-0.0478319151279697
TBRG4,-0.01294716153647851,-0.03957738622981066
RPL29,-0.012986264635414326,-0.038973937646413485
SLC25A38,-0.012992349535906778,-0.04297296728322226
ELP5,-0.01299598543641601,-0.045825461508586435
UBE2Q2,-0.013032398845328044,-0.03831754040168185
MIDN,-0.013099029100169888,-0.04718381653535331
SRSF10,-0.013117436959228485,-0.04429587217658062
SNHG9,-0.01312875433954182,-0.04553867017667257
CREBL2,-0.013128764700777713,-0.03360300779412391
LOC101927765,-0.01317825214218636,-0.04655892053338336
TPD52,-0.01321605414417169,-0.04573962972532349
CHRAC1,-0.01322192791276299,-0.0450707420253841
SMG7,-0.013251645480846515,-0.04391757336470641
C19orf53,-0.01326915763299302,-0.047734654341752523
SUCLG1,-0.013276074282011887,-0.045305298842751335
TUBA4A,-0.013288505848994414,-0.04003558147163562
RPL5,-0.013377894839031904,-0.04178132423406703
OXCT1,-0.01341199088433211,-0.04222967675609717
DHPS,-0.013414335495317791,-0.042195095810811004
TC2N,-0.013626592975082228,-0.04473097052906224
SYTL3,-0.01365434103882548,-0.040872127355004645
ZCCHC17,-0.013667855557568368,-0.04642701905373567
NUPL2,-0.013669914767471593,-0.04979562216059439
CLPP,-0.013718533893098088,-0.04413654940420279
TMEM258,-0.013777007080584295,-0.048560907026286
CCT4,-0.0138230732895186,-0.045194568354765416
DRG1,-0.013843285768579535,-0.05092578196299242
ILK,-0.01385280059851153,-0.04555277625487447
HNRNPK,-0.013855344030324058,-0.04702865321435814
NSUN5,-0.01385534614620359,-0.04405602176254699
B3GNT2,-0.013958400911787147,-0.03950797646427665
KDM5A,-0.014011338811599054,-0.04903156364381061
EIF2S3,-0.01402319844131357,-0.0495518985040591
FLII,-0.014069207773371258,-0.04338696915527752
BLOC1S4,-0.014088645276514117,-0.030380341773261925
ZC3HAV1,-0.01414169621440167,-0.04547662757741236
MPC2,-0.014227037343679494,-0.04525132432335257
RBM39,-0.014295537369869972,-0.050707987547497654
BABAM1,-0.014330123341021038,-0.04816863887806177
DRG2,-0.014454549544528092,-0.04716841315715864
ATR,-0.014492054240973136,-0.05061967654070639
CAMTA1,-0.014518859177388446,-0.04599238250605448
KCNA3,-0.014563570116809041,-0.04398727764547678
NT5C,-0.014648115040847554,-0.04736232062551597
PAFAH1B3,-0.014685670697613505,-0.048854720781508404
MLLT10,-0.014763837121839417,-0.045388520548143324
RPL21,-0.014871040111890181,-0.04378939755446125
CANX,-0.014966318986612609,-0.049477139721493014
ADD1,-0.014998047399713015,-0.052213810286767325
GNAI3,-0.015023627010360271,-0.04767133647487761
DNAJB11,-0.015171275639265017,-0.04815550927535201
ZFAND2B,-0.015199206334448618,-0.04531631413845948
NDUFS5,-0.015337150647049762,-0.0487882027332361
KIF22,-0.015435086813479744,-0.046726997246296975
NFE2L2,-0.015469962561793754,-0.04142426855535732
PSMD8,-0.015571799206897614,-0.04966151249466733
AKR1B1,-0.015619784071606543,-0.0534340282357764
RHOH,-0.0156418137209714,-0.04453183190277206
SOD2,-0.015859223761407346,-0.044369321204719835
BCLAF1,-0.015866355692289738,-0.05177176285221041
GGA1,-0.015873385550543545,-0.051263931882853865
RHOC,-0.0159098902315583,-0.0511384699449281
THUMPD3-AS1,-0.015949902346323507,-0.05005359616958265
ATXN1,-0.01599943534191251,-0.04596151996909061
PICALM,-0.016074894808363754,-0.044458594226777
RHBDD2,-0.016078751941851908,-0.04630427880326673
LOC101929065,-0.016125913685196478,-0.04937572048669987
SH3BP1,-0.016228616620574524,-0.05220625460207244
APOA1BP,-0.016273680748390012,-0.04828375808177437
EIF4A3,-0.016277406471583274,-0.03667225567088619
RPSAP58,-0.016313769163889106,-0.045589966652970604
EPT1,-0.01640687197078521,-0.040523196906148966
TPT1,-0.01640715062008804,-0.0413281395429366
RPS11,-0.01645006127459292,-0.05105145433340674
GNB1,-0.016474815673132505,-0.047809066230636355
SRP19,-0.016503755066399346,-0.05271258391864833
PLAA,-0.01651725386476863,-0.050105392915517494
C11orf71,-0.016528575278998224,-0.04310808473686513
MED27,-0.016567707067626204,-0.048901122047402996
SLC2A3,-0.016615475318706226,-0.03852845081511464
ACTR3,-0.01667389993049659,-0.05035782742905377
FKBP11,-0.01677785863322553,-0.04924069618169326
PARP6,-0.016804943920895123,-0.05015480840561213
TRA2B,-0.016813188049529096,-0.05179262690401285
TTC3,-0.016999600009095096,-0.05448145084830218
STAT3,-0.0170348765973231,-0.045865575332132834
NUP210,-0.01705566082724664,-0.05053162729056722
CPSF6,-0.017086914917760397,-0.04908618797854319
LSM12,-0.017102520952164656,-0.05505526463186739
ZFAND3,-0.017209299810977893,-0.03243167969024698
LDHA,-0.017238326796275728,-0.04966118298584304
SF3A3,-0.017252243140389135,-0.052070208510857315
YWHAE,-0.01725641054885762,-0.045469920252470236
SPNS1,-0.01725745117921936,-0.043799497318649294
SAMSN1,-0.01739826792476381,-0.03549132669017617
ALG3,-0.017462940905365675,-0.051993034757507946
RN7SL2,-0.017475337410311657,-0.053264375948721014
CBFA2T2,-0.017596757099369562,-0.038350237955654766
ZFAND5,-0.01762215590485181,-0.043771276236334006
SNRNP70,-0.017659105234867755,-0.04365872239032221
IDH3G,-0.01781544573842331,-0.0520810108592083
LOC642441,-0.01784610284042979,-0.04634231340456831
SYNGR2,-0.017858535324567736,-0.049093698877717876
SLIRP,-0.01787337127812305,-0.053551608693961396
VDAC3,-0.017876982060795424,-0.05354431504453018
OSBPL8,-0.017916597441710876,-0.05301756201441071
DDX19A,-0.017936338987051693,-0.05025814523388003
RAB11A,-0.017965621775583127,-0.0527230704784221
SF1,-0.018071103348386908,-0.05317202440306635
PDE4D,-0.018184461118589193,-0.0435758650088834
ITPKB,-0.018221684163092926,-0.05143784072862888
CLN8,-0.018231917001977495,-0.037521815705252634
SH3BGRL,-0.01845189899430103,-0.05593525976118647
NEAT1,-0.018465944973275333,-0.046762895884921565
RAB35,-0.018582634742913027,-0.05041051066804809
CAPN12,-0.018582713781558673,-0.04902881709160514
MZT2A,-0.018625322006587584,-0.043394643632924716
GLOD4,-0.018642885009789126,-0.05016933369644558
ANKLE2,-0.018740606778334407,-0.04055501200457066
DAP,-0.01876982494309367,-0.049067141110694594
CHCHD10,-0.018819025137357632,-0.0361992138568159
KPNA4,-0.018901725561217563,-0.05265856552127511
TSTD1,-0.01892102338473147,-0.053004713606912716
CENPT,-0.018951784711778136,-0.05275010375511649
RALGAPA1P,-0.018969990762080478,-0.048674326694036395
BRE-AS1,-0.01912468000857385,-0.029197328812734492
SPATA33,-0.019136097133672404,-0.04922557509367547
MRPL19,-0.01918725334947663,-0.04902854719205172
SMAD2,-0.019224248162345657,-0.050731451196059416
ATRX,-0.019231469795161573,-0.054586041204341594
CPSF7,-0.019257039939534773,-0.048524933334030004
CTSS,-0.01928550345244113,-0.059767485897377876
TMEM245,-0.019322175475815117,-0.045415861762502015
NUTF2,-0.019365440977519424,-0.05576604085515941
LAMTOR4,-0.019503464123437866,-0.055496462704109725
RABGGTB,-0.019537426904529982,-0.04413252501634691
CSNK1A1,-0.019657714857570483,-0.052620291751416685
TMEM248,-0.01965842546800553,-0.03880485500351845
ZDHHC3,-0.019737419902231573,-0.056039285539287644
PREX1,-0.019774147017430913,-0.05195337108238853
ANKMY1,-0.01983298791764225,-0.03988487806983455
SYPL1,-0.019883794322301404,-0.048916323751857865
POLR2H,-0.019915658069623476,-0.04990259296496423
AP3S1,-0.02001413978780914,-0.057472700623421524
CXorf40B,-0.02003903643560915,-0.04641495626488634
TIMP1,-0.020045239273542428,-0.049253161559458934
TLK1,-0.02012375329330023,-0.04976825894652205
TRAPPC6A,-0.020218028627649785,-0.05325448965308629
RPL30,-0.020244802808808696,-0.04382542681587909
WDR45B,-0.020324115263720757,-0.05414334562771342
RPS23,-0.02040853110225327,-0.0433653411835426
CD46,-0.020425908753444195,-0.049004579904884736
DHRS3,-0.020441692367957034,-0.04686668756299549
CARD8,-0.02048458642085932,-0.05615782208997111
RAF1,-0.020535048094837003,-0.04870091801510307
PCID2,-0.0207095838519382,-0.04986128470511952
CAPN7,-0.020821762431902594,-0.055186283735878916
TRIM33,-0.020858915850945372,-0.05320546876721849
GNAI2,-0.02107871690232111,-0.054828145435533535
HSPD1,-0.021237654392713544,-0.04678183182048407
DCUN1D5,-0.02124307329772294,-0.05296136691142296
NPIPB11,-0.02132836875910521,-0.03543761709715818
FTL,-0.021378431980561156,-0.051289923454221446
DPY30,-0.021411255310064676,-0.05314769346970935
POP4,-0.021446588528455154,-0.0640356211383282
CNOT1,-0.02149086591896345,-0.054778468508673815
PIM2,-0.021528941933293282,-0.047994544696553294
SLC5A3,-0.02167707038886843,-0.05106260835629504
ZC3H15,-0.02175614714176622,-0.061878513707698674
GABPB1-AS1,-0.02185519220038636,-0.04888853118340458
NEDD9,-0.02192135379225611,-0.0469738173319558
AHR,-0.022008347854445724,-0.0431026898869688
AUP1,-0.02208884109983103,-0.054995317093373144
NRBP1,-0.022234321974434024,-0.05364412254050061
MRPL54,-0.022276294132567133,-0.06203240594081045
HSPH1,-0.02238848713507461,-0.03976993489063575
LINC00623,-0.022468434126890268,-0.05514399767602955
NDNL2,-0.022504855831310035,-0.04857937473816146
SEPT11,-0.022609216999750013,-0.05279846721964778
TXNIP,-0.022711813608136497,-0.057021749087817895
MALT1,-0.022751152716617838,-0.04632649072025661
HDDC2,-0.022819734501142136,-0.06355653882901927
SNORD3A,-0.022886350074619016,-0.05253816785166473
BEX2,-0.0229857950244595,-0.05872605338603284
TAGLN2,-0.02303323758850827,-0.05768601086053082
ATPAF2,-0.02303632576767138,-0.057920141148535255
LRIF1,-0.023246312665049496,-0.053163151596363256
C1orf52,-0.02327975901597358,-0.054622350182919686
KMT2E-AS1,-0.02328447220598649,-0.04950051636443711
NDUFAF4,-0.023436985358298735,-0.059600903546493306
RBM4,-0.023530691207521617,-0.05612164017912869
DXO,-0.0237233385536593,-0.048064400346493764
ELF1,-0.023727468561482373,-0.05328087072335127
NUCKS1,-0.023769023006236296,-0.06025577025243262
TTC39C,-0.0240911743824334,-0.038644182144031786
SIRT1,-0.024426900030981802,-0.05195104295170143
DNMT1,-0.02458236654066411,-0.0583488571295234
MRPS2,-0.024666702851847182,-0.05885417504596831
DOK2,-0.024730746193022783,-0.063182247602813
GATA3,-0.02479282879900184,-0.055478088161963084
IFRD2,-0.02479302932249076,-0.06042670504635062
MED29,-0.02485761791562508,-0.05194174803178809
RASGRP2,-0.02503341938169782,-0.06229290878471446
BIRC2,-0.02504715769284193,-0.053561402522111744
LAMTOR1,-0.025270373022158742,-0.06571784992772094
EIF2B1,-0.02544109671830727,-0.06269215920690939
TAX1BP1,-0.025673048787315737,-0.06318277301692084
OSER1,-0.025806848880833642,-0.06043581068447922
TGIF1,-0.02580761780878763,-0.046419694813474396
RPL36A,-0.025886748026531386,-0.0601195552062652
TIA1,-0.02602651492011773,-0.051206646020106876
C5orf56,-0.026057047314156697,-0.060425751226966105
IFRD1,-0.026144500977322984,-0.05029977997532403
DUSP6,-0.02615388126871961,-0.04684695728950913
ITM2B,-0.026358859429781792,-0.06301488847895402
RASA2,-0.026369498626907333,-0.05864329800905345
ARL5A,-0.026527526797324594,-0.05908935159568575
PRPF8,-0.02659449005132749,-0.05971982071293999
NOLC1,-0.026603188364777375,-0.06121411953869184
ARL6IP5,-0.027012919098825534,-0.061666452052525494
LOC728743,-0.02709127211372748,-0.061549816258422506
BIRC6,-0.027108475314104274,-0.06167100145567249
FBXL5,-0.027370409955848114,-0.06421231364885199
ND6,-0.0273896076400627,-0.06981236636557829
FAM120AOS,-0.02739179380379252,-0.05737429354337214
CD96,-0.02739644101431989,-0.055982952248778785
MYADM,-0.0274778790685533,-0.049085609613936404
PCNP,-0.027504966163708434,-0.05970215539794188
LOC100130476,-0.027616786520188008,-0.03559016156839877
SF3B5,-0.027624306889516063,-0.06362631481082734
RNR2,-0.02763907680965797,-0.05946212715788768
CERK,-0.02764775425423838,-0.04837813869388953
SNRNP200,-0.027804249993951917,-0.06572009396778185
C21orf91,-0.027808330917486003,-0.052910027168796954
ZNF32,-0.02784107333056456,-0.0648204119386749
CISH,-0.027857789381101495,-0.047828393953527136
ANKRD11,-0.02818682600573646,-0.06186791579493094
CHD3,-0.028485767752221523,-0.057827163272510466
CYLD,-0.028792191867402075,-0.05666058108137218
IER5,-0.028983487391825654,-0.050872293733858466
GTF2IRD2B,-0.02906990042978837,-0.04654124118427181
STAG2,-0.02916622685287413,-0.06298358706575194
RPL32,-0.029292677128401477,-0.0499937486682802
CLK1,-0.029302836430193217,-0.05600110244536962
PIK3IP1,-0.02952788551518188,-0.0551831698605822
RPS16,-0.02966016375334567,-0.05766709798291314
KAT6B,-0.0297126752264052,-0.05979062246430509
NXT1,-0.029866839673846086,-0.05870858232590041
TGFB1,-0.03013242541864171,-0.06970347014379388
ATP1A1,-0.03027847021113152,-0.056484592596750344
SYCE1L,-0.030300218715716577,-0.059600322243946874
TMEM38B,-0.030354584718907365,-0.06434034219866835
GPX4,-0.030389845883046655,-0.06316492986467152
HECA,-0.03045236382173818,-0.060894975925497905
MTHFS,-0.030499973480452795,-0.06272989923633622
CTSA,-0.030533336259566127,-0.053876056187952284
RAB18,-0.030552099668381454,-0.062024384905510856
CCT2,-0.03059338016822035,-0.06495498751563024
NDUFA10,-0.030776415365536852,-0.06624938675795879
MYLIP,-0.030811627564938337,-0.05543096943651203
SLC25A32,-0.030904830462100956,-0.06225398639887216
SLC35E2B,-0.030920129841249575,-0.06289150500926319
MGAT2,-0.03092467464675314,-0.061826472087245093
