"cluster","count","pct","CD45","CD33","CD26","CD11c","IgD","HLA.DR","CD57","CD49d","CD3","CD25","CD64","CD123","gdTCR","CD20","CD9","CD22","CD14","CD161","CD29","CD127","CD24","CD27","CD45RA","CD38","CD56","CD99","CD39","CD8a","CD5","CD7","CD4","CD16","lineage"
88,56671,0.00253165552205439,1.12173032185585,-0.594139851032707,-0.316639707801326,-0.68087349619808,-0.332000728975828,-0.588238926947682,-0.20513863994542,0.00909712540284914,1.20568071068073,-0.189192767889062,-0.519155747468866,-0.220480017309433,-0.228269052596317,-0.470247586709074,-0.648439366830611,-0.234131215994691,-0.436895130477792,-0.32147553700521,-0.663496970916055,-0.246235467190024,-0.737402416925209,1.49817786762832,-0.914897520826736,1.8044316837116,-0.122968732432014,0.869759151935505,-0.967673700864688,-0.636296984545582,1.56827332620736,0.547309240655507,1.80638062158274,-0.712386878148066,"CD4 T"
89,64608,0.00288622399408674,1.08286356621195,-0.600992968676393,-0.231948386694746,-0.677768723931454,-0.330287245964137,-0.579809059689049,-0.203267247860601,0.391879299943479,1.27130082543978,-0.0995239519147692,-0.523378540004487,-0.219596724803176,-0.228269052596317,-0.470247586709074,-0.653520276914831,-0.238549417492315,-0.431286739055655,0.0298676948638694,-0.74056337579964,1.5393875049126,-0.738099831643835,1.41107299294851,-0.910798548346788,-0.262255195165166,-0.055741211609511,0.896985383453299,-0.99617711437367,-0.570026046738541,1.72909505681652,0.934530778701536,2.16662506993095,-0.711095207914345,"CD4 T"
90,39585,0.00176837507438589,0.850793142396885,-0.602953707881565,-0.231948386694746,-0.661675554257823,-0.311250297193271,-0.560257650450339,-0.20120339146291,-0.883407054135544,0.939198121091047,6.96774985709922,-0.501399548675609,-0.213611362359898,-0.2125570685385,-0.471327085761341,-0.669964112127348,-0.291614373146482,-0.433282362670793,-0.385154080781381,0.507167507553908,-0.614230065335627,-0.776853560002826,1.32723267369197,-1.00707292961805,-0.939430539142037,-0.143697282897045,1.02196845118545,1.03919779031371,-0.684987463728284,1.07315860466353,-0.188581385690285,1.45884614132619,-0.71845904944327,"Treg"
91,67383,0.00301019117436768,0.259688894929068,-0.596614102146009,-0.64257323430397,-0.657734687866913,1.76725334010041,1.70368495344182,-0.20125114588084,0.929009081153786,-1.01430724332171,-0.196119148712678,-0.522822987181303,0.161399577012298,-0.232015072298933,3.48727788232189,1.48527315885901,1.20913016880113,-0.406437379719298,-0.411114406684525,-0.382673443622573,-0.81779348348766,0.540923865624168,-0.854329197385403,1.1230643282699,2.19823489086445,-0.580371697109977,-0.714466867114123,-0.869852538863086,-0.705598851165645,-0.860952441697446,-0.876102057991449,-0.696275796937322,-0.702733938396215,"B cells"
92,14732,0.000658120540504054,1.49274962624301,-0.198146987527414,0.428391633981146,-0.551406764778829,2.82477721450927,2.20860773851127,-0.196584073990787,1.2570152134119,1.30455018565821,-0.0684301298711874,-0.232391194309738,-0.0189439607130186,-0.199662372941893,2.84252939073763,0.425321074890998,3.14086184573747,-0.301271054744483,0.131249124423553,0.294439682575812,0.82855508223081,0.197044478090029,1.18262649412845,1.55070187707196,1.19703451548625,0.524417380946866,0.830500819826836,0.775070344695235,0.406268504864414,1.2193254312041,0.801613370825807,0.621517758920313,-0.365683340009733,"B cells"
93,56283,0.00251432245324394,0.727509644308511,0.0410028472220675,0.76804839842788,-0.0428120709583219,-0.0584900508541452,-0.486919516427787,-0.197885059131916,-0.205230132795949,1.33561534630512,-0.199755662163305,0.0298504383787987,-0.17844839996128,-0.228515933592433,-0.237469186977746,0.0521411514432859,-0.125852471128142,-0.277735785544698,-0.29224953991977,-0.276426232360188,1.04173344275594,1.01958350711347,1.33170653147618,1.48622104981219,-0.00813055578769997,0.352953736274669,0.296883737890777,0.389830249366985,2.37768472989255,1.29000591224246,1.40986740656178,-0.383383584717877,1.37776380052187,"CD8 T"
94,117404,0.00524477219232541,0.683393257608228,-0.617915538802137,0.0701951152022101,-0.681504416059335,-0.288975190721303,-0.592922217864386,-0.212503799824708,-0.468392320076664,1.25077027611243,-0.22254013815051,-0.553200660564122,-0.226332547829318,-0.229888897270396,-0.460224351498527,-0.611424333234969,-0.310326953743975,-0.458051010477433,-0.565986238481676,-1.2767279797783,1.85774841906975,-0.84623741287151,1.44748850160103,1.54250073255107,-0.593859694931909,-0.627980556279178,-0.0456011716070805,-1.19120056480755,2.19274149595497,1.21516546899359,0.798047122198409,-0.713948064866595,-0.721764109593477,"CD8 T"
95,59504,0.00265821372808534,0.659798433698287,-0.600845264921251,0.103360243163888,-0.681504416059335,-0.208024114681924,-0.594548881626095,-0.203736078621154,-0.743590929947108,1.01674281452006,-0.221358870531738,-0.543087347392162,-0.225370815925851,-0.229888009176325,-0.460224351498527,-0.231950049257897,-0.310326953743975,-0.44424484211067,-0.560226611289176,-1.24478779301595,0.534397450460453,-0.799998892011232,1.41520991806834,0.727614214320219,0.871009452903568,-0.493191427528466,0.182252123653518,-1.12539271923867,2.18265561413006,1.38522430005145,1.83483232910547,-0.713948064866595,-0.725190453742861,"CD8 T"
96,176842,0.00790003751179866,0.724203334060599,-0.598387002065685,1.58191413733335,-0.68087349619808,-0.259350608925993,-0.593309594703851,-0.203394253187357,-0.848507588054515,1.91318738207932,-0.225090790035651,-0.515584106814368,-0.232362023202139,-0.228269052596317,-0.468279918361107,-0.674873036364622,-0.19824699465395,-0.431071922215024,-0.496169891942642,-1.10885789303044,0.708570357581472,-1.11314493581154,1.56303188648529,1.1556002176378,1.27384215563907,-0.271900881990943,0.570458973490529,-1.1632122701205,-0.454893663058728,1.65256223415492,1.75096701439385,1.93928016200102,-0.716247235999126,"CD4 T"
97,83844,0.00374555108593686,0.785282913612457,-0.594139851032707,0.241739574889845,-0.691440014304302,-0.361776581912973,-0.607328878038428,-0.213340123217548,-0.745388024088391,1.61124977355463,-0.225090790035651,-0.537021407245291,-0.237827980139885,-0.229811344684541,-0.471008480073466,-0.634047340466458,-0.213921787895835,-0.439386766355335,-0.50513932401628,-1.09146189845452,2.57745251396084,-0.87405993987652,1.38900055581906,0.866159149304658,0.285039108757054,-0.739810678358115,-0.171088789670506,-1.17249819945113,-0.55674511892886,1.47838352423739,0.624065947701025,2.17073924339884,-0.701233979234567,"CD4 T"
98,122426,0.00546911928399058,0.837938777111983,-0.594139851032707,0.241739574889845,-0.691440014304302,-0.305754928574076,-0.593309594703851,-0.203394253187357,-0.870274603915238,1.59194751642798,-0.201026916643362,-0.515584106814368,-0.219743462173981,-0.229158932011021,-0.47015764657704,-0.560304204504789,-0.213921787895835,-0.431071922215024,-0.496169891942642,-1.06190570312995,1.59168302826835,-0.773256259006892,1.54841621074155,0.158428235654603,1.32034311114395,-0.215394869204427,0.515319563502671,-1.10041192471209,-0.457686808469506,1.86199015659491,1.51689357599201,1.90233701280441,-0.716017304776735,"CD4 T"
99,47758,0.00213348634084935,1.37835254772028,-0.59981171957881,-0.407905801933565,-0.671721937660469,-0.311250297193271,-0.536797997679239,-0.199907316966535,2.11359869631614,1.47810931235617,-0.0662472227845464,-0.516787645905065,-0.205721854128029,-0.223950885155198,-0.468817449333462,-0.567684684090049,-0.254570581510925,-0.431286739055655,0.479123886284691,1.143753785355,-0.425369777618976,-0.728822675817216,1.44384078027184,-0.991942084731098,1.95118551625193,0.519282297482089,1.41048226374477,-0.393895928788707,-0.665841466310372,1.77293038168983,0.226501435919345,2.30983151191599,-0.708754423825231,"CD4 T"
100,38045,0.00169957887343719,1.53777987784265,-0.568541894196405,-0.378150247041241,-0.639966042603014,-0.300914293478527,0.700230600386413,-0.17597343873366,2.06664122859734,1.33085970713534,-0.249711930722395,-0.449987658873205,-0.209634113760032,-0.227047662313902,-0.457824513452755,-0.401652467682205,-0.255824042281032,-0.410826463835887,-0.13369436526854,0.787684258174541,-0.585936307932782,-0.593060700043259,1.47198669105722,-0.81394776244079,1.74996011244048,0.303591748311284,1.30086409459733,-0.395578035762862,2.62714988391461,0.793840575903015,0.327206271295934,-0.614544259306184,-0.613459967583894,"CD8 T"
